,text,date,amusement_parks,ferris_wheels,water_parks,miniature_parks,baths_and_saunas,climbing,stadiums,winter_sports,natural_springs,water,nature_reserves,beaches,railway_stations,dams,mints,mineshafts,science_museums,churches,cathedrals,monasteries,synagogues,hindu_temples,mosques,archaeology,castles,fortified_towers,bunkers,military_museums,battlefields,war_graves,cemeteries,mausoleums,crypts,monuments,tumuluses,wall_painting,fountains,sculptures,gardens_and_parks,archaeological_museums,art_galleries,biographical_museums,history_museums,local_museums,national_museums,fashion_museums,planetariums,zoos,aquariums,skyscrapers,towers,historic_architecture,bridges
187,Jestem entuzjastą parków rozrywki i atrakcji. Lubię aktywny wypoczynek oraz miejsca oferujące rozrywkę i emocje.,{'Data': 'Planuję wycieczkę w okresie od 15 sierpnia do 30 sierpnia 2023 roku.'},5,4,4,3,4,3,4,2,3,3,4,4,3,3,2,2,3,1,1,1,1,1,1,2,3,2,2,3,2,1,1,1,1,2,2,1,3,2,5,2,3,2,3,2,3,2,2,4,4,1,4,3,2
188,Jestem entuzjastą parków rozrywki i atrakcji. Lubię aktywny wypoczynek oraz miejsca oferujące rozrywkę i emocje.,{'Data': 'Planuję wycieczkę w okresie od 15 lipca do 30 lipca 2023 roku.'},5,4,5,4,4,3,4,3,3,4,4,4,3,3,2,2,3,2,2,2,1,1,1,2,4,3,2,3,2,1,1,1,1,2,2,1,4,3,5,3,3,2,4,3,4,2,2,5,5,2,5,4,3
189,Jestem miłośnikiem cmentarzy i miejsc o charakterze mauzolealnym. Interesuje mnie historia oraz architektura grobów i mauzoleów.,{'Data': 'Planuję wycieczkę w okresie od 10 września do 20 września 2023 roku.'},2,3,2,2,2,1,2,1,1,1,2,1,3,2,1,1,2,3,3,4,3,1,2,2,2,2,1,1,1,4,5,5,3,3,2,1,1,2,2,2,2,2,3,3,3,1,1,1,1,1,3,3,2
190,Jestem entuzjastą parków rozrywki i podobnych atrakcji. Cenię sobie miejsca oferujące różnorodne i emocjonujące atrakcje dla odwiedzających.,{'Data': 'Planuję wycieczkę w okresie od 5 lipca do 15 lipca 2023 roku.'},5,4,4,3,4,3,4,3,3,3,4,4,3,3,2,3,4,3,3,2,2,2,2,3,3,3,2,3,2,2,3,2,3,3,2,3,4,3,4,3,3,2,3,3,4,2,3,5,4,3,4,3,3
191,"Jestem miłośnikiem kultury i historii. Preferuję miejsca z bogatym dziedzictwem kulturowym, takie jak muzea, zabytki architektoniczne, a także ciche miejsca, gdzie mogę cieszyć się spokojem i urodą natury.",{'Data': 'Planuję wycieczkę w okresie od 10 sierpnia do 20 sierpnia 2023 roku.'},3,4,3,3,3,2,3,2,4,4,5,3,4,4,2,3,5,5,4,4,3,3,3,4,5,4,3,4,3,3,4,4,4,4,3,3,3,4,4,5,4,3,5,4,5,3,4,3,3,3,4,4,4
192,"Jestem entuzjastą przyrody i ekologii. Interesują mnie miejsca związane z zrównoważonym rozwojem, pięknem krajobrazów naturalnych oraz parkami narodowymi, gdzie mogę obcować z różnorodnością przyrody.",{'Data': 'Planuję wycieczkę w okresie od 5 września do 15 września 2023 roku.'},2,3,2,2,2,3,2,1,4,5,5,2,3,4,1,2,2,3,2,3,2,2,2,3,4,3,2,3,2,3,3,3,2,3,2,2,2,3,3,3,2,2,3,3,4,1,2,4,3,1,3,3,3
193,"Jestem miłośnikiem kultury i historii. Interesują mnie miejsca z bogatym dziedzictwem kulturowym, muzea, zabytkowe obiekty architektoniczne oraz lokalna kuchnia. Cenię sobie także spokojne spacery po parkach i ogrodach.",{'Data': 'Planuję wycieczkę w okresie od 10 października do 20 października 2023 roku.'},2,3,2,2,3,2,3,1,3,4,3,2,3,3,2,3,4,4,3,4,3,2,2,4,5,4,3,4,3,4,4,4,3,4,3,2,3,3,4,4,4,3,5,4,5,2,3,3,3,2,4,4,3
194,"Jestem miłośnikiem przyrody i aktywności na świeżym powietrzu. Interesują mnie parki narodowe, góry, jeziora oraz miejsca oferujące możliwość aktywnego wypoczynku. Cenię sobie także spokojne zakątki, gdzie mogę zrelaksować się z dala od zgiełku miejskiego.",{'Data': 'Planuję wycieczkę w okresie od 15 lipca do 30 lipca 2023 roku.'},2,3,2,2,3,4,3,2,4,4,5,3,2,4,2,3,2,3,2,3,2,2,2,3,4,3,2,3,3,3,3,2,2,3,2,2,3,3,4,3,3,2,3,3,3,2,2,4,3,2,3,3,3
195,"Jestem miłośnikiem historii i kultury. Interesują mnie miejsca z bogatym dziedzictwem kulturowym, muzea, zabytkowe obiekty architektoniczne oraz lokalna kuchnia. Cenię sobie spokojne spacery po historycznych uliczkach oraz możliwość uczestnictwa w lokalnych wydarzeniach kulturalnych.",{'Data': 'Planuję wycieczkę w okresie od 1 września do 15 września 2023 roku.'},2,3,2,2,3,2,3,2,3,3,3,2,3,3,2,2,4,5,4,4,3,2,2,4,4,3,2,4,3,4,3,3,2,4,3,2,3,3,3,4,4,3,5,4,5,3,2,2,2,3,4,4,3
196,"Jestem entuzjastą przyrody i aktywnego wypoczynku. Interesują mnie miejsca z pięknymi krajobrazami, możliwość uprawiania sportów outdoorowych oraz atrakcje związane z przyrodą. Cenię sobie spokojne wędrówki i aktywność fizyczną na świeżym powietrzu.",{'Data': 'Planuję wycieczkę w okresie od 1 września do 15 września 2023 roku.'},2,2,2,2,2,4,3,4,3,5,5,3,2,4,2,3,2,2,2,2,2,2,2,3,4,4,3,3,4,3,3,3,2,3,3,2,2,3,4,3,3,2,3,3,3,2,2,3,2,2,3,3,3
197,"Jestem młodym turystą z zamiłowaniem do kultury, sztuki oraz nowoczesnych atrakcji. Szukam miejsc pełnych energii, z ciekawą architekturą i bogatą sceną kulturalną. Cenię sobie zarówno zabytki historyczne, jak i nowoczesne obiekty, a także artystyczne wydarzenia.",{'Data': 'Planuję wycieczkę w okresie od 1 sierpnia do 15 sierpnia 2023 roku.'},4,3,3,2,3,2,3,2,3,4,3,3,4,3,2,3,4,3,3,3,2,2,2,3,4,3,2,3,3,2,3,3,2,4,2,4,3,4,3,4,5,3,4,3,4,3,3,3,3,4,4,4,4
198,"Jestem młodą turystką, uwielbiającą przyrodę, kulturę i sztukę. Poszukuję miejsc pełnych zielonych terenów, fascynujących muzeów oraz lokalnych atrakcji kulturowych. Interesują mnie zarówno miejsca historyczne, jak i nowoczesne obiekty, a także malownicze krajobrazy.",{'Data': 'Planuję wycieczkę w okresie od 1 lipca do 15 lipca 2023 roku.'},3,4,3,2,3,2,3,2,4,4,5,4,3,4,2,3,4,4,4,3,3,3,2,4,4,3,2,4,3,3,3,3,2,4,3,4,3,4,4,4,5,4,4,4,5,3,3,4,4,4,5,4,4
199,"Jestem turystką, która uwielbia spokojne miejsca z dala od zgiełku miejskiego. Interesuje mnie głównie przyroda, architektura oraz lokalna kultura. Poszukuję miejsc, gdzie mogę zrelaksować się w otoczeniu pięknych krajobrazów i jednocześnie cieszyć się unikatowymi zabytkami i tradycjami.",{'Data': 'Planuję wycieczkę w okresie od 15 sierpnia do 31 sierpnia 2023 roku.'},2,3,2,2,3,2,2,2,4,4,5,3,3,4,2,3,3,4,4,3,3,3,2,4,4,3,2,3,3,3,3,3,2,4,3,3,3,4,4,4,4,3,4,4,4,3,3,3,3,2,4,4,4
200,"Jestem turystką, która kocha odkrywać różnorodne miejsca, zwłaszcza te związane z historią i kulturą. Szukam miejsc, które oferują ciekawe doświadczenia kulturowe i artystyczne. Preferuję spokojne otoczenie i unikatowe atrakcje, które pozostawiają niezapomniane wrażenia.",{'Data': 'Planuję wycieczkę w okresie od 15 sierpnia do 31 sierpnia 2023 roku.'},3,4,3,3,4,3,3,3,4,4,5,4,4,4,3,4,4,5,5,4,4,4,3,5,5,4,3,4,4,4,4,4,3,5,4,4,4,5,5,5,5,4,5,5,5,4,4,4,4,3,5,5,5
201,"Jestem turystką, która uwielbia poznawać różne kultury i smaki świata. Poszukuję miejsc, które oferują wyjątkowe doświadczenia kulinarne oraz fascynującą historię. Preferuję miejsca z bogatym dziedzictwem kulturowym i atmosferą sprzyjającą odkrywaniu lokalnych tradycji.",{'Data': 'Planuję podróż w okresie od 1 lipca do 15 lipca 2023 roku.'},4,4,3,3,3,3,4,2,3,4,5,4,3,3,3,3,4,5,5,4,4,3,3,4,4,3,2,4,3,3,4,3,2,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,3,3,4,5,4
202,"Jestem turystką, która kocha przyrodę i zawsze poszukuje spokojnych miejsc do relaksu. Interesuje mnie zwiedzanie parków narodowych, ogrodów botanicznych, a także miejsc, gdzie mogę obserwować różnorodność krajobrazów i unikalne zjawiska przyrodnicze.",{'Data': 'Planuję podróż w okresie od 1 sierpnia do 15 sierpnia 2023 roku.'},2,3,2,2,2,2,2,1,3,4,5,3,2,3,2,2,3,3,3,2,2,3,3,3,3,2,2,3,2,2,3,2,1,3,2,3,3,3,4,3,3,2,3,3,3,2,2,3,2,2,3,3,3
203,"Jestem turystką o zamiłowaniu do kultury i sztuki. Cenię sobie zwiedzanie muzeów, galerii sztuki, teatrów i miejsc kulturalnych. Interesują mnie także urokliwe kawiarnie i miejsca, gdzie mogę doświadczyć lokalnej kuchni.",{'Data': 'Planuję podróż w okresie od 10 lipca do 25 lipca 2023 roku.'},2,3,2,2,2,1,2,1,2,2,2,2,3,2,1,1,4,4,4,3,3,3,3,3,4,3,2,3,2,2,3,3,2,3,2,4,3,4,3,4,5,3,4,3,4,3,2,2,2,2,3,4,3
204,"Jestem turystką o wielkim zamiłowaniu do przyrody i aktywności fizycznej. Najbardziej cenię sobie miejsca z pięknymi krajobrazami, parki narodowe, górskie szlaki oraz możliwość aktywnego spędzania czasu na świeżym powietrzu.",{'Data': 'Planuję podróż w okresie od 15 sierpnia do 30 sierpnia 2023 roku.'},2,2,2,2,1,4,2,3,3,4,5,1,2,3,1,2,2,1,1,2,1,1,1,3,3,3,2,2,3,3,2,1,1,2,3,1,2,1,2,2,1,2,3,2,2,1,1,3,3,2,4,2,3
205,"Jestem turystką, która kocha kulturę i sztukę. Moje podróże skupiają się głównie na zwiedzaniu muzeów, galerii sztuki, teatrów i innych miejsc oferujących unikalne doświadczenia kulturalne.",{'Data': 'Planuję podróż w okresie od 1 lipca do 15 lipca 2023 roku.'},1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,4,4,3,4,2,2,3,3,2,1,3,2,2,3,2,1,3,2,1,1,2,3,3,5,4,4,3,5,4,1,1,1,2,4,4,3
206,"Jestem turystką, która uwielbia naturę i aktywność fizyczną. Podczas podróży najbardziej cenię sobie miejsca oferujące piękne krajobrazy, parki narodowe, szlaki turystyczne oraz atrakcje związane z outdoorowymi aktywnościami.",{'Data': 'Planuję podróż w okresie od 1 września do 15 września 2023 roku.'},2,1,1,2,2,4,3,2,3,5,5,3,2,3,1,2,1,1,1,1,1,1,1,2,3,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,4,3,1,3,2,1
207,"Jestem starszą turystką, ceniącą spokój, kulturę i historię. Podczas podróży najbardziej lubię zwiedzać zabytkowe miejsca, muzea, ogrody botaniczne oraz korzystać z uroków lokalnej kuchni.",{'Data': 'Planuję podróż w okresie od 1 lipca do 15 lipca 2023 roku.'},1,3,2,1,4,1,2,1,3,3,4,2,4,3,2,3,4,5,5,5,4,3,4,4,5,4,3,4,3,4,4,5,4,3,3,2,3,3,4,5,4,3,5,4,4,2,3,3,2,2,5,5,4
208,"Jestem turystką o zróżnicowanych zainteresowaniach. Lubię zarówno aktywny wypoczynek, jak i eksplorację kultury i historii. Cenię sobie miejsca pełne zieleni, ale także zabytki oraz dobre jedzenie.",{'Data': 'Planuję podróż w okresie od 1 września do 15 września 2023 roku.'},3,4,3,2,4,3,4,2,4,4,4,3,3,4,3,3,4,5,5,4,4,3,4,4,5,4,3,4,3,4,4,4,3,4,3,3,4,3,4,4,4,3,4,3,4,3,3,3,3,3,4,4,4
209,"Jestem turystką, która ceni harmonię między naturą a kulturą. Interesuję się zarówno pięknem przyrody, jak i miejscami historycznymi. Lubię spokojne otoczenie, ale także chętnie odkrywam ciekawe muzea i kulinaria regionu.",{'Data': 'Planuję podróż w okresie od 1 października do 15 października 2023 roku.'},3,4,3,2,4,3,4,2,4,4,4,3,3,4,3,3,4,5,5,4,4,3,4,4,5,4,3,4,3,4,4,4,3,4,3,3,4,3,4,4,4,3,4,3,4,3,3,3,3,3,4,4,4
210,"Jestem turystką, która kocha kulturę i sztukę. Poszukuję miejsc, gdzie mogę zanurzyć się w lokalnych zwyczajach, smakować regionalne potrawy i czerpać inspirację z sztuki. Doceniam zarówno zabytki historyczne, jak i nowoczesne wydarzenia kulturalne.",{'Data': 'Planuję podróż w okresie od 1 września do 15 września 2023 roku.'},3,4,3,2,4,3,3,2,4,3,4,3,3,4,3,3,4,5,5,4,4,3,4,4,5,4,3,4,3,4,4,4,3,4,3,3,4,3,4,4,5,3,4,3,4,5,3,3,3,4,4,4,4
211,"Jestem turystką, która uwielbia naturę i aktywny wypoczynek. Szukam miejsc, gdzie mogę odkrywać piękno przyrody, aktywnie spędzać czas i cieszyć się świeżym powietrzem. Doceniam zarówno górskie krajobrazy, jak i malownicze plaże.",{'Data': 'Planuję podróż w okresie od 1 lipca do 15 lipca 2023 roku.'},3,2,4,2,4,5,3,3,4,5,5,5,3,4,2,3,3,2,2,3,2,2,2,3,4,3,3,3,3,4,4,3,2,3,2,3,4,3,4,3,2,3,3,3,3,2,2,4,4,2,4,3,4
212,"Jestem turystką, która kocha kulturę i sztukę. Moje podróże skupiają się głównie na odkrywaniu historii, architektury i lokalnej kuchni. Poszukuję miejsc, gdzie mogę zanurzyć się w bogatym dziedzictwie kulturowym, odwiedzać muzea, uczestniczyć w wydarzeniach kulturalnych i degustować tradycyjne potrawy.",{'Data': 'Planuję podróż w okresie od 1 sierpnia do 15 sierpnia 2023 roku.'},3,3,2,2,4,2,3,2,3,4,4,3,3,3,2,3,5,4,4,5,4,3,3,4,4,3,2,4,3,4,4,4,3,4,3,3,3,4,3,4,5,3,5,4,5,3,3,2,2,3,4,4,4
213,"Jestem wyjątkową turystką, zakochaną w egzotycznych przygodach i niezwykłych doświadczeniach. Moje podróże koncentrują się na odkrywaniu unikalnych miejsc, egzotycznych kultur i niezwykłych zjawisk przyrodniczych. Poszukuję miejsc, które oferują niepowtarzalne i ekscytujące atrakcje.",{'Data': 'Planuję podróż w okresie od 1 września do 15 września 2023 roku.'},4,5,4,3,4,4,3,2,4,5,5,5,3,4,3,4,4,4,4,5,4,5,4,5,5,4,3,4,4,4,4,5,4,5,4,4,4,5,4,5,5,4,5,4,5,4,4,4,4,5,5,5,5
214,"Jestem turystką, która uwielbia spokojne miejsca związane z naturą i historią. Preferuję urokliwe krajobrazy, zabytkowe miejsca i lokalną kulturę. Moje podróże skupiają się na relaksie, odkrywaniu piękna przyrody i czerpaniu z bogactwa dziedzictwa kulturowego.",{'Data': 'Planuję podróż w okresie od 1 października do 15 października 2023 roku.'},3,4,3,3,3,3,2,2,4,5,5,4,3,4,2,3,4,5,4,5,4,4,4,5,5,4,3,4,3,4,4,5,4,4,4,3,4,4,4,5,4,4,5,4,5,3,3,4,3,3,4,5,4
215,"Jestem turystką, która kocha sztukę i kulturę. Moje podróże skupiają się na odkrywaniu muzeów, galerii sztuki i miejsc kulturalnych. Cenię oryginalne dzieła sztuki, architekturę oraz wydarzenia kulturalne.",{'Data': 'Planuję podróż w okresie od 1 lipca do 15 lipca 2023 roku.'},3,4,3,3,3,2,3,2,3,4,3,3,3,3,2,2,5,4,4,3,4,3,3,4,3,3,2,4,3,3,3,4,3,4,3,4,3,4,3,4,5,4,4,4,5,4,3,3,3,4,4,4,4
216,"Jestem turystą podróżującym z rodziną, skupiającym się na miejscach przyjaznych dla dzieci i oferujących różnorodne atrakcje dla każdego członka rodziny. Zależy nam na bezpieczeństwie, zabawie i ciekawych doświadczeniach dla dzieci.",{'Data': 'Planujemy podróż w okresie od 10 lipca do 25 lipca 2023 roku.'},5,4,5,4,4,3,4,3,4,5,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4
217,"Jestem turystą podróżującym z rodziną, skupiającym się na miejscach przyjaznych dla dzieci i oferujących różnorodne atrakcje dla każdego członka rodziny. Zależy nam na bezpieczeństwie, zabawie i ciekawych doświadczeniach dla dzieci.",{'Data': 'Planujemy podróż w okresie od 10 lipca do 25 lipca 2023 roku.'},5,4,5,4,4,3,4,3,4,5,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4
218,"Jestem turystą podróżującym z rodziną, skupiającym się na miejscach przyjaznych dla dzieci i oferujących różnorodne atrakcje dla każdego członka rodziny. Zależy nam na bezpieczeństwie, zabawie i ciekawych doświadczeniach dla dzieci.",{'Data': 'Planujemy podróż w okresie od 10 lipca do 25 lipca 2023 roku.'},5,4,5,4,4,3,4,3,4,5,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4
219,"Jestem szalonym turystą, który kocha ekstremalne atrakcje, nietypowe miejsca i wszelkiego rodzaju szaleństwa. Im bardziej ekstremalne, tym lepiej!","{'Data': 'Nie ma ograniczeń, gotów jestem na szaleństwo o każdej porze roku!'}",5,4,5,4,3,5,4,4,4,5,5,4,3,4,3,4,4,2,2,3,2,3,2,4,4,4,5,5,5,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,5,5,3,4
220,"Jestem turystą, który fascynuje się ciekawą architekturą. Szukam unikalnych i inspirujących elementów w miastach.","{'Data': 'Moje podróże są elastyczne, ale preferuję cieplejsze miesiące.'}",2,3,2,3,2,2,3,2,2,3,2,2,4,3,3,3,3,5,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,5,5,4,4
221,"Jestem turystą, który poszukuje miejsc o bogatej historii. Fascynuje mnie dziedzictwo kulturowe i zabytki.","{'Data': 'Preferuję podróże w okresie cieplejszym, ale jestem elastyczny jeśli chodzi o daty.'}",1,2,1,2,1,1,1,1,2,3,3,1,4,3,3,3,3,5,4,4,4,4,4,5,5,4,3,5,5,5,4,5,5,4,4,2,3,3,3,5,4,4,5,4,5,2,2,1,1,2,3,5,4
222,"Jestem turystą, który poszukuje miejsc o ciekawej historii. Fascynuje mnie dziedzictwo kulturowe i zabytki.","{'Data': 'Preferuję podróże w okresie cieplejszym, ale jestem elastyczny jeśli chodzi o daty.'}",1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,2,3,5,4,4,4,4,4,5,5,4,3,5,5,5,4,5,5,4,4,2,2,2,2,5,3,3,5,4,5,1,1,1,1,1,3,5,4
223,"Jestem turystą, który szuka miejsc z pięknymi widokami nocnymi. Fascynują mnie iluminacje, nocne panoramy miast i inne atrakcje świetlne.","{'Data': 'Preferuję podróże o późniejszych porach, aby móc podziwiać nocne widoki.'}",2,5,2,2,3,2,2,2,2,4,3,3,3,3,2,2,2,4,4,3,3,3,3,3,4,4,2,2,2,3,3,3,3,3,2,2,4,2,3,2,2,2,3,2,3,2,4,2,2,5,5,4,4
224,"Jestem turystą, który szuka miejsc z pięknymi widokami. Najbardziej mnie fascynują panoramy, punkty widokowe i malownicze krajobrazy.","{'Data': 'Preferuję podróże o różnych porach roku, aby móc cieszyć się różnorodnością widoków.'}",2,5,3,2,3,3,3,3,4,5,4,4,3,4,2,3,2,4,4,3,3,4,3,4,4,4,3,2,3,4,4,3,3,4,3,3,4,3,4,3,3,3,4,3,4,2,5,3,3,5,5,4,5
225,"Jestem turystą, który pragnie zobaczyć miejsca związane ze średniowieczem. Fascynują mnie historyczne budowle, zamki, klasztory i inne obiekty z epoki średniowiecza.","{'Data': 'Preferuję podróże o różnych porach roku, aby móc cieszyć się różnorodnością widoków historycznych miejsc.'}",1,2,1,1,1,2,1,1,2,2,2,1,2,2,3,2,1,4,4,5,3,1,3,2,5,4,2,3,4,3,3,3,3,3,2,2,1,2,1,2,1,2,5,3,4,1,1,1,1,1,4,5,3
226,"Jestem turystą, który pragnie zobaczyć miejsca związane ze średniowiecznymi rycerzami. Fascynują mnie zamki, turnieje rycerskie, turnieje łucznicze i inne obiekty związane z rycerską kulturą.","{'Data': 'Preferuję podróże o różnych porach roku, aby móc cieszyć się różnorodnością widoków historycznych miejsc.'}",1,2,1,1,1,2,1,1,2,2,2,1,2,2,3,2,1,4,4,4,3,1,3,2,5,4,2,3,4,3,3,3,3,3,2,2,1,2,1,2,1,2,5,3,4,1,1,1,1,1,4,5,3
227,"Jestem turystką, która pragnie zobaczyć miejsca związane ze sportem. Interesują mnie stadiony, areny sportów zimowych, miejscowe drużyny sportowe oraz obiekty związane z różnymi dyscyplinami sportowymi.","{'Data': 'Preferuję podróże o różnych porach roku, aby móc uczestniczyć w różnych wydarzeniach sportowych.'}",2,1,1,1,2,1,5,4,1,2,3,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2
228,"Jestem turystką, która pragnie zobaczyć miejsca związane ze sztuką i kulturą. Interesują mnie muzea, teatry, galerie sztuki oraz inne obiekty kultury, które pozwalają lepiej zrozumieć lokalną historię i tradycję artystyczną.","{'Data': 'Preferuję podróże o różnych porach roku, by móc uczestniczyć w różnych wydarzeniach kulturalnych.'}",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,4,3,3,2,3,2,1,1,1,1,2,2,2
229,"Jestem turystką, która pragnie zobaczyć miejsca związane z historią. Interesują mnie obiekty kultury, zabytki architektoniczne, muzea historyczne, i wszystko, co pozwoli mi zgłębić lokalną przeszłość.","{'Data': 'Preferuję podróże o różnych porach roku, by móc odkrywać historię miejsc z różnych epok.'}",1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,4,3,3,3,3,3,3,4,3,2,3,2,2,3,3,2,3,2,1,1,3,1,3,2,2,4,3,4,1,1,1,1,1,3,4,3
230,"Jestem turystką, która pragnie zobaczyć miejsca związane z religią. Interesują mnie różne obiekty sakralne, takie jak kościoły, katedry, synagogi, meczety, świątynie hinduizmu, a także inne miejsca o znaczeniu duchowym i religijnym.","{'Data': 'Preferuję podróże o różnych porach roku, by móc odkrywać miejsca związane z religią w różnych kontekstach kulturowych.'}",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,"Jestem turystką, która pragnie zobaczyć parki miniatur i atrakcje rozrywkowe. Interesują mnie miejsca, gdzie mogę podziwiać miniatury znanych budowli oraz korzystać z różnorodnych atrakcji rozrywkowych.","{'Data': 'Preferuję podróże w okresach, gdy pogoda sprzyja zwiedzaniu parków rozrywki i atrakcji zewnętrznych.'}",5,4,4,5,3,3,3,2,3,4,4,4,3,3,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,3,3,2,4,3,4,3,3,2,3,3,3,2,2,4,4,3,4,3,4
232,"Jestem turystką, która pragnie zobaczyć miejsca związane z nauką i techniką. Interesują mnie atrakcje, które oferują wgląd w świat nauki, nowoczesnych technologii oraz innowacji.","{'Data': 'Preferuję podróże w dowolnym okresie, aby zwiedzić miejsca związane z nauką i techniką.'}",2,3,2,2,2,2,2,2,2,2,3,2,3,3,2,3,5,2,2,2,2,2,2,3,3,2,3,4,3,2,2,2,2,3,2,2,2,2,3,4,2,3,3,3,4,2,4,2,2,2,3,3,3
233,"Jestem turystką, która pragnie zobaczyć nietypowe atrakcje. Interesują mnie miejsca i zjawiska, które wyróżniają się spośród tradycyjnych atrakcji turystycznych.","{'Data': 'Preferuję podróże w dowolnym okresie, aby eksplorować nietypowe atrakcje.'}",4,4,3,5,3,4,3,3,4,4,5,4,3,4,3,4,4,3,3,4,3,4,3,4,4,4,5,5,5,4,4,4,4,4,4,5,3,4,4,5,4,4,4,4,5,3,5,4,3,3,4,4,4
234,"Jestem osobą, która uwielbia nietypowe atrakcje. Interesują mnie miejsca i zjawiska, które wyróżniają się spośród tradycyjnych atrakcji turystycznych.","{'Data': 'Preferuję podróże w dowolnym okresie, aby eksplorować nietypowe atrakcje.'}",4,4,3,5,3,4,3,3,4,4,5,4,3,4,3,4,4,3,3,4,3,4,3,4,4,4,5,5,5,4,4,4,4,4,4,5,3,4,4,5,4,4,4,4,5,3,5,4,3,3,4,4,4
235,"Jestem osobą, która uwielbia podróżować po Polsce, odkrywać jej różnorodne zakątki i cieszyć się lokalną kulturą oraz historią.","{'Data': 'Preferuję podróże przez cały rok, aby móc doświadczyć różnych pór roku i świąt regionalnych.'}",3,4,3,4,4,3,4,3,4,5,5,3,4,4,3,4,4,5,4,4,3,3,3,4,5,4,4,5,4,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,5,3,4,4,3,3,4,4,4
236,"Jestem osobą o różnorodnych zainteresowaniach, ceniącą zarówno aktywność fizyczną, jak i zwiedzanie miejsc kultury i historii.","{'Data': 'Preferuję podróże przez cały rok, aby móc doświadczyć różnych pór roku i świąt regionalnych.'}",4,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4,4,4,3,4,3,3,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4
237,"Jestem osobą, która uwielbia aktywnie spędzać czas w mieście, ceniącą różnorodne atrakcje i możliwości rozrywki.","{'Data': 'Preferuję podróże o każdej porze roku, aby móc cieszyć się różnymi wydarzeniami i festiwalami odbywającymi się w mieście.'}",4,3,4,3,4,4,5,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,4,4,4,5,4,4,4,4,4,4,3,4,4,3,4,5,4,4
